id_anggota,nama,tujuan_pinjaman,jumlah_pinjaman,tenor,cicilan,simp_wajib,simp_sukarela,simp_pensiun,simp_hari_raya,total_simpanan,rasio_simpanan,week_past_due,label_risiko
PMB-240-25-06-000571,"Neneng P.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",10000000,25,448000,1806000,387000,258000,129000,2580000,0.258,0,Lancar
PMB-240-25-06-000572,"Ika Pertiwi A.","ALAT USAHA",4500000,50,100800,634000,136000,91000,45000,906000,0.2013,0,Lancar
PMB-240-25-06-000573,"Wati W.","JUAL KUE",4500000,25,201600,1166000,250000,167000,83000,1666000,0.3702,0,Lancar
PMB-240-25-06-000574,"Erna R.","WARUNG MAKAN/WARUNG KOPI",6100000,50,136600,748000,160000,107000,53000,1068000,0.1751,0,Lancar
PMB-240-25-06-000575,"Nur Aini N.",ETALASE,7100000,50,159000,1779000,381000,254000,127000,2541000,0.3579,0,Lancar
PMB-240-25-06-000576,"Mega Utami T.","JUAL PAKAIAN",8000000,50,179200,1221000,262000,174000,87000,1744000,0.218,0,Lancar
PMB-240-25-06-000577,"Rina Rosdiana Y.","JUAL MAKANAN",13400000,25,600300,3508000,752000,501000,251000,5012000,0.374,0,Lancar
PMB-240-25-06-000578,"Wati P.","SEPEDA LISTRIK",9700000,25,434600,1446000,310000,207000,103000,2066000,0.213,0,Lancar
PMB-240-25-06-000579,"Eka Wahyuni X.","WARUNG MAKAN/WARUNG KOPI",7400000,50,165800,1761000,377000,252000,126000,2516000,0.34,0,Lancar
PMB-240-25-06-000580,"Lilis O.",TELEVISI,12400000,25,555500,2769000,593000,396000,198000,3956000,0.319,0,Lancar
PMB-240-25-06-000581,"Rina Rosdiana O.","JUAL JASA",9400000,25,421100,1895000,406000,271000,135000,2707000,0.288,0,Lancar
PMB-240-25-06-000582,"Eka Wahyuni V.","JUAL IKAN DAN LAINNYA",12900000,50,289000,1391000,298000,199000,99000,1987000,0.154,0,Lancar
PMB-240-25-06-000583,"Sri Mulyani Q.",ETALASE,14400000,25,645100,2822000,605000,403000,202000,4032000,0.28,0,Lancar
PMB-240-25-06-000584,"Mia X.",TELEVISI,3500000,25,156800,632000,135000,90000,45000,902000,0.2577,0,Lancar
PMB-240-25-06-000585,"Ratna Sari H.",SANITASI,11400000,50,255400,3120000,669000,446000,223000,4458000,0.3911,0,Lancar
PMB-240-25-06-000586,"Rosita A.","ALAT USAHA",9500000,50,212800,1789000,383000,256000,128000,2556000,0.2691,0,Lancar
PMB-240-25-06-000587,"Mega Utami L.","AIR DAN SANITASI",12700000,50,284500,1556000,333000,222000,111000,2222000,0.175,0,Lancar
PMB-240-25-06-000588,"Fitriani W.","RENOVASI RUMAH",2200000,50,49300,347000,74000,50000,25000,496000,0.2255,0,Lancar
PMB-240-25-06-000589,"Sri Mulyani R.","JUAL ALAT RUMAH TANGGA",14200000,50,318100,3728000,799000,533000,266000,5326000,0.3751,0,Lancar
PMB-240-25-06-000590,"Yulianti G.","JUAL SAYURAN",7600000,25,340500,2118000,454000,303000,151000,3026000,0.3982,0,Lancar
PMB-240-25-06-000591,"Dewi Rahmawati T.","RENOVASI RUMAH + SANITASI",5400000,25,241900,1126000,241000,161000,80000,1608000,0.2978,0,Lancar
PMB-240-25-06-000592,"Eka Wahyuni U.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",2700000,25,121000,382000,82000,55000,27000,546000,0.2022,0,Lancar
PMB-240-25-06-000593,"Mega Utami L.",PETERNAKAN,3700000,50,82900,562000,120000,80000,40000,802000,0.2168,0,Lancar
PMB-240-25-06-000594,"Yeni J.","SEPEDA LISTRIK",12100000,50,271000,1372000,294000,196000,98000,1960000,0.162,0,Lancar
PMB-240-25-06-000595,"Halimah S.",KERAJINAN,2900000,50,65000,485000,104000,69000,35000,693000,0.239,0,Lancar
PMB-240-25-06-000596,"Rosita G.",PETERNAKAN,14400000,50,322600,1814000,389000,259000,130000,2592000,0.18,0,Lancar
PMB-240-25-06-000597,"Ningsih N.","TEMPAT USAHA",12300000,25,551000,1576000,338000,225000,113000,2252000,0.1831,0,Lancar
PMB-240-25-06-000598,"Nur Aini L.","JUAL JASA",6900000,25,309100,946000,203000,135000,68000,1352000,0.1959,0,Lancar
PMB-240-25-06-000599,"Sri Mulyani L.","RENOVASI RUMAH + SANITASI",10000000,25,448000,2114000,453000,302000,151000,3020000,0.302,0,Lancar
PMB-240-25-06-000600,"Yanti Sulastri A.",ETALASE,5500000,25,246400,1082000,232000,155000,77000,1546000,0.2811,0,Lancar
PMB-240-25-06-000601,"Ningsih O.",PERTANIAN,3900000,25,174700,1081000,232000,154000,77000,1544000,0.3959,0,Lancar
PMB-240-25-06-000602,"Fitriani R.","AIR DAN SANITASI",10900000,50,244200,3044000,652000,435000,217000,4348000,0.3989,0,Lancar
PMB-240-25-06-000603,"Halimah R.","ALAT USAHA",11100000,25,497300,2362000,506000,337000,169000,3374000,0.304,0,Lancar
PMB-240-25-06-000604,"Kartika V.","TEMPAT USAHA",12400000,50,277800,1632000,350000,233000,117000,2332000,0.1881,0,Lancar
PMB-240-25-06-000605,"Ningsih G.","TOILET DAN SEPTITANK",12900000,50,289000,2547000,546000,364000,182000,3639000,0.2821,0,Lancar
PMB-240-25-06-000606,"Dewi Rahmawati D.",AIR,3900000,25,174700,713000,153000,102000,51000,1019000,0.2613,0,Lancar
PMB-240-25-06-000607,"Wati E.",KERAJINAN,10800000,25,483800,1345000,288000,192000,96000,1921000,0.1779,0,Lancar
PMB-240-25-06-000608,"Halimah I.","TEMPAT USAHA",8000000,50,179200,1064000,228000,152000,76000,1520000,0.19,0,Lancar
PMB-240-25-06-000609,"Fitriani T.","JUAL SAYURAN",2500000,50,56000,655000,140000,94000,47000,936000,0.3744,0,Lancar
PMB-240-25-06-000610,"Yeni Y.",PERTANIAN,13300000,50,297900,2300000,493000,329000,164000,3286000,0.2471,0,Lancar
PMB-240-25-06-000611,"Dewi Rahmawati I.","ALAT USAHA",9000000,25,403200,1222000,262000,175000,87000,1746000,0.194,0,Lancar
PMB-240-25-06-000612,"Halimah D.","WARUNG MAKAN/WARUNG KOPI",6400000,25,286700,1107000,237000,158000,79000,1581000,0.247,0,Lancar
PMB-240-25-06-000613,"Kiki X.","LAIN LAIN INVESTASI",9600000,50,215000,1149000,246000,164000,82000,1641000,0.1709,0,Lancar
PMB-240-25-06-000614,"Rina Rosdiana I.","JUAL SAYURAN",10200000,50,228500,1200000,257000,171000,86000,1714000,0.168,0,Lancar
PMB-240-25-06-000615,"Nur Aini S.",KERAJINAN,6200000,25,277800,1254000,269000,179000,90000,1792000,0.289,0,Lancar
PMB-240-25-06-000616,"Sri Mulyani C.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",8700000,25,389800,1206000,258000,172000,86000,1722000,0.1979,0,Lancar
PMB-240-25-06-000617,"Erna D.","TEMPAT USAHA",12200000,25,546600,1537000,329000,220000,110000,2196000,0.18,0,Lancar
PMB-240-25-06-000618,"Halimah V.",PETERNAKAN,8600000,25,385300,1572000,337000,225000,112000,2246000,0.2612,0,Lancar
PMB-240-25-06-000619,"Lilis I.","TEMPAT USAHA",11100000,50,248600,2953000,633000,422000,211000,4219000,0.3801,0,Lancar
PMB-240-25-06-000620,"Erna I.",SANITASI,8600000,50,192600,1915000,410000,274000,137000,2736000,0.3181,0,Lancar
PMB-240-25-06-000621,"Neneng W.","JUAL KUE",9100000,25,407700,1000000,214000,143000,71000,1428000,0.1569,0,Lancar
PMB-240-25-06-000622,"Rosita V.",AIR,9500000,50,212800,2620000,561000,374000,187000,3742000,0.3939,0,Lancar
PMB-240-25-06-000623,"Rosita S.",SANITASI,13000000,25,582400,3558000,762000,508000,254000,5082000,0.3909,0,Lancar
PMB-240-25-06-000624,"Ratna Sari A.","JUAL KUE",8400000,25,376300,1123000,241000,160000,80000,1604000,0.191,0,Lancar
PMB-240-25-06-000625,"Titin F.",KERAJINAN,5900000,50,132200,839000,180000,120000,60000,1199000,0.2032,0,Lancar
PMB-240-25-06-000626,"Tuti C.","JUAL JASA",10600000,25,474900,1350000,289000,193000,96000,1928000,0.1819,0,Lancar
PMB-240-25-06-000627,"Sri Mulyani B.",AIR,3900000,50,87400,497000,107000,71000,36000,711000,0.1823,0,Lancar
PMB-240-25-06-000628,"Lia E.","JUAL MAKANAN",6100000,50,136600,1161000,249000,166000,83000,1659000,0.272,0,Lancar
PMB-240-25-06-000629,"Nur Aini I.",PETERNAKAN,8800000,50,197100,2169000,465000,310000,155000,3099000,0.3522,0,Lancar
PMB-240-25-06-000630,"Nur Aini Y.","RENOVASI RUMAH",13000000,50,291200,3212000,688000,459000,229000,4588000,0.3529,0,Lancar
PMB-240-25-06-000631,"Siti Jubaedah S.",PERTANIAN,11900000,50,266600,3032000,650000,433000,217000,4332000,0.364,0,Lancar
PMB-240-25-06-000632,"Rina Rosdiana N.","RENOVASI RUMAH + SANITASI",9800000,50,219500,2442000,523000,349000,174000,3488000,0.3559,0,Lancar
PMB-240-25-06-000633,"Yulianti Y.","RENOVASI RUMAH + SANITASI",4700000,50,105300,1208000,259000,173000,86000,1726000,0.3672,0,Lancar
PMB-240-25-06-000634,"Susi C.","RENOVASI RUMAH",10200000,25,457000,2727000,584000,390000,195000,3896000,0.382,0,Lancar
PMB-240-25-06-000635,"Yanti Sulastri W.","TOILET DAN SEPTITANK",6100000,25,273300,641000,137000,92000,46000,916000,0.1502,0,Lancar
PMB-240-25-06-000636,"Yeni T.","SEPEDA LISTRIK",12400000,25,555500,3212000,688000,459000,229000,4588000,0.37,0,Lancar
PMB-240-25-06-000637,"Kartika G.","JUAL SAYURAN",2700000,25,121000,431000,92000,62000,31000,616000,0.2281,0,Lancar
PMB-240-25-06-000638,"Nur Aini M.",PERTANIAN,12700000,25,569000,3396000,728000,485000,243000,4852000,0.382,0,Lancar
PMB-240-25-06-000639,"Lia I.","TOILET DAN SEPTITANK",6600000,50,147800,1294000,277000,185000,92000,1848000,0.28,0,Lancar
PMB-240-25-06-000640,"Siti Jubaedah S.",PETERNAKAN,7100000,50,159000,1735000,372000,248000,124000,2479000,0.3492,0,Lancar
PMB-240-25-06-000641,"Ningsih X.","JUAL MAKANAN",13500000,25,604800,2013000,431000,288000,144000,2876000,0.213,0,Lancar
PMB-240-25-06-000642,"Ningsih X.","RENOVASI RUMAH + SANITASI",2700000,50,60500,659000,141000,94000,47000,941000,0.3485,0,Lancar
PMB-240-25-06-000643,"Dewi Rahmawati Z.","JUAL KUE",2300000,25,103000,494000,106000,71000,35000,706000,0.307,0,Lancar
PMB-240-25-06-000644,"Yanti Sulastri R.",PETERNAKAN,7500000,50,168000,1371000,294000,196000,98000,1959000,0.2612,0,Lancar
PMB-240-25-06-000645,"Kiki N.","MESIN CUCI",12600000,25,564500,2381000,510000,340000,170000,3401000,0.2699,0,Lancar
PMB-240-25-06-000646,"Rosita F.","TOILET DAN SEPTITANK",6700000,25,300200,1525000,327000,218000,109000,2179000,0.3252,0,Lancar
PMB-240-25-06-000647,"Endang Sri I.","JUAL IKAN DAN LAINNYA",2000000,25,89600,427000,92000,61000,31000,611000,0.3055,0,Lancar
PMB-240-25-06-000648,"Erna Y.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",8900000,25,398700,2143000,459000,306000,153000,3061000,0.3439,0,Lancar
PMB-240-25-06-000649,"Yulianti Y.","JUAL ALAT RUMAH TANGGA",8500000,25,380800,1613000,346000,230000,115000,2304000,0.2711,0,Lancar
PMB-240-25-06-000650,"Wati F.","LAIN LAIN INVESTASI",3200000,50,71700,405000,87000,58000,29000,579000,0.1809,0,Lancar
PMB-240-25-06-000651,"Dewi Rahmawati C.","WARUNG MAKAN/WARUNG KOPI",2900000,50,65000,514000,110000,73000,37000,734000,0.2531,0,Lancar
PMB-240-25-06-000652,"Wati F.",TELEVISI,7500000,25,336000,987000,212000,141000,71000,1411000,0.1881,0,Lancar
PMB-240-25-06-000653,"Nur Aini U.","MESIN CUCI",6700000,50,150100,1618000,347000,231000,116000,2312000,0.3451,0,Lancar
PMB-240-25-06-000654,"Mega Utami F.","MESIN CUCI",9000000,50,201600,1273000,273000,182000,91000,1819000,0.2021,0,Lancar
PMB-240-25-06-000655,"Yanti Sulastri G.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",6900000,50,154600,1754000,376000,251000,125000,2506000,0.3632,0,Lancar
PMB-240-25-06-000656,"Kartika S.",WARUNGAN,5600000,25,250900,1494000,320000,213000,107000,2134000,0.3811,0,Lancar
PMB-240-25-06-000657,"Ningsih C.","MESIN CUCI",14300000,25,640600,3193000,684000,456000,228000,4561000,0.319,0,Lancar
PMB-240-25-06-000658,"Yeni Z.","JUAL KUE",4600000,50,103000,634000,136000,91000,45000,906000,0.197,0,Lancar
PMB-240-25-06-000659,"Rosita V.",KERAJINAN,13500000,50,302400,3639000,780000,520000,260000,5199000,0.3851,0,Lancar
PMB-240-25-06-000660,"Eka Wahyuni J.","TOILET DAN SEPTITANK",9500000,25,425600,2554000,547000,365000,182000,3648000,0.384,0,Lancar
PMB-240-25-06-000661,"Diana F.","AIR DAN SANITASI",11400000,25,510700,3160000,677000,451000,226000,4514000,0.396,0,Lancar
PMB-240-25-06-000662,"Siti Jubaedah A.","TOILET DAN SEPTITANK",12200000,50,273300,1964000,421000,281000,140000,2806000,0.23,0,Lancar
PMB-240-25-06-000663,"Aisyah O.","JUAL SAYURAN",3900000,25,174700,958000,205000,137000,68000,1368000,0.3508,0,Lancar
PMB-240-25-06-000664,"Maimunah Q.",KERAJINAN,5900000,25,264300,1132000,243000,162000,81000,1618000,0.2742,0,Lancar
PMB-240-25-06-000665,"Sri Mulyani P.","JUAL JASA",6000000,25,268800,638000,137000,91000,46000,912000,0.152,0,Lancar
PMB-240-25-06-000666,"Dewi Rahmawati M.","JUAL IKAN DAN LAINNYA",5100000,25,228500,792000,170000,113000,57000,1132000,0.222,0,Lancar
PMB-240-25-06-000667,"Ningsih D.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",7700000,25,345000,1574000,337000,225000,112000,2248000,0.2919,0,Lancar
PMB-240-25-06-000668,"Erna I.","MESIN CUCI",8000000,50,179200,1988000,426000,284000,142000,2840000,0.355,0,Lancar
PMB-240-25-06-000669,"Tuti O.","RENOVASI RUMAH + SANITASI",14100000,50,315800,3553000,761000,508000,254000,5076000,0.36,0,Lancar
PMB-240-25-06-000670,"Siti Jubaedah R.",ETALASE,15000000,25,672000,3801000,815000,543000,272000,5431000,0.3621,0,Lancar
PMB-240-25-06-000671,"Erna B.","RENOVASI RUMAH",2000000,50,44800,451000,97000,64000,32000,644000,0.322,0,Lancar
PMB-240-25-06-000672,"Kiki U.","ALAT USAHA",5600000,50,125400,1419000,304000,203000,101000,2027000,0.362,0,Lancar
PMB-240-25-06-000673,"Ika Pertiwi V.","JUAL MAKANAN",7600000,25,340500,1389000,298000,198000,99000,1984000,0.2611,0,Lancar
PMB-240-25-06-000674,"Ika Pertiwi X.","TOILET DAN SEPTITANK",12500000,50,280000,2424000,519000,346000,173000,3462000,0.277,0,Lancar
PMB-240-25-06-000675,"Susi Y.",KERAJINAN,10600000,25,474900,1128000,242000,161000,81000,1612000,0.1521,0,Lancar
PMB-240-25-06-000676,"Wati H.","JUAL SAYURAN",9900000,50,221800,1054000,226000,151000,75000,1506000,0.1521,0,Lancar
PMB-240-25-06-000677,"Diana T.","JUAL PAKAIAN",7500000,50,168000,809000,173000,116000,58000,1156000,0.1541,0,Lancar
PMB-240-25-06-000678,"Yeni P.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",14400000,25,645100,2349000,503000,336000,168000,3356000,0.2331,0,Lancar
PMB-240-25-06-000679,"Kiki P.","JUAL ALAT RUMAH TANGGA",4200000,50,94100,897000,192000,128000,64000,1281000,0.305,0,Lancar
PMB-240-25-06-000680,"Rosita G.","JUAL JASA",6300000,50,141100,1098000,235000,157000,78000,1568000,0.2489,0,Lancar
PMB-240-25-06-000681,"Mia N.",ETALASE,5600000,50,125400,878000,188000,125000,63000,1254000,0.2239,0,Lancar
PMB-240-25-06-000682,"Eka Wahyuni L.","JUAL MAKANAN",14000000,50,313600,2362000,506000,337000,169000,3374000,0.241,0,Lancar
PMB-240-25-06-000683,"Sri Mulyani H.","JUAL SAYURAN",4200000,50,94100,1100000,236000,157000,79000,1572000,0.3743,0,Lancar
PMB-240-25-06-000684,"Yanti Sulastri D.","TEMPAT USAHA",9400000,25,421100,1750000,375000,250000,125000,2500000,0.266,0,Lancar
PMB-240-25-06-000685,"Rosita X.","ALAT USAHA",2000000,50,44800,295000,63000,42000,21000,421000,0.2105,0,Lancar
PMB-240-25-06-000686,"Maimunah K.","LAIN LAIN INVESTASI",6900000,50,154600,1386000,297000,198000,99000,1980000,0.287,0,Lancar
PMB-240-25-06-000687,"Ningsih N.","RENOVASI RUMAH",10200000,25,457000,2584000,554000,369000,185000,3692000,0.362,0,Lancar
PMB-240-25-06-000688,"Endang Sri J.",ETALASE,7800000,50,174700,1098000,235000,157000,78000,1568000,0.201,0,Lancar
PMB-240-25-06-000689,"Endang Sri E.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",14200000,50,318100,2227000,477000,318000,159000,3181000,0.224,0,Lancar
PMB-240-25-06-000690,"Ningsih O.","TEMPAT USAHA",5400000,50,121000,843000,181000,120000,60000,1204000,0.223,0,Lancar
PMB-240-25-06-000691,"Ratna Sari B.","TOILET DAN SEPTITANK",10400000,50,233000,2905000,623000,415000,208000,4151000,0.3991,0,Lancar
PMB-240-25-06-000692,"Dewi Rahmawati A.","ALAT USAHA",14400000,25,645100,2248000,482000,321000,161000,3212000,0.2231,0,Lancar
PMB-240-25-06-000693,"Yanti Sulastri G.",PERTANIAN,8600000,50,192600,2216000,475000,317000,158000,3166000,0.3681,0,Lancar
PMB-240-25-06-000694,"Tuti P.","JUAL KUE",11700000,25,524200,2154000,462000,308000,154000,3078000,0.2631,0,Lancar
PMB-240-25-06-000695,"Yanti Sulastri D.","MESIN CUCI",13100000,50,293400,3210000,688000,459000,229000,4586000,0.3501,0,Lancar
PMB-240-25-06-000696,"Tuti K.","TOILET DAN SEPTITANK",11200000,50,250900,1600000,343000,229000,114000,2286000,0.2041,0,Lancar
PMB-240-25-06-000697,"Sri Mulyani R.","JUAL MAKANAN",6300000,25,282200,1306000,280000,187000,93000,1866000,0.2962,0,Lancar
PMB-240-25-06-000698,"Tuti R.",SANITASI,4300000,25,192600,575000,123000,82000,41000,821000,0.1909,0,Lancar
PMB-240-25-06-000699,"Rina Rosdiana C.",ETALASE,9500000,25,425600,1164000,249000,166000,83000,1662000,0.1749,0,Lancar
PMB-240-25-06-000700,"Aisyah G.","SEPEDA LISTRIK",2400000,50,53800,595000,128000,85000,43000,851000,0.3546,0,Lancar
PMB-240-25-06-000701,"Kiki L.","JUAL ALAT RUMAH TANGGA",14900000,25,667500,2337000,501000,334000,167000,3339000,0.2241,0,Lancar
PMB-240-25-06-000702,"Titin S.","RENOVASI RUMAH",10800000,25,483800,2442000,523000,349000,174000,3488000,0.323,0,Lancar
PMB-240-25-06-000703,"Ika Pertiwi M.","TEMPAT USAHA",5500000,25,246400,1175000,252000,168000,84000,1679000,0.3053,0,Lancar
PMB-240-25-06-000704,"Diana Z.",SANITASI,10400000,50,233000,2810000,602000,401000,201000,4014000,0.386,0,Lancar
PMB-240-25-06-000705,"Eka Wahyuni H.","JUAL SAYURAN",14900000,25,667500,2848000,610000,407000,203000,4068000,0.273,0,Lancar
PMB-240-25-06-000706,"Siti Jubaedah T.","AIR DAN SANITASI",11500000,50,257600,1594000,342000,228000,114000,2278000,0.1981,0,Lancar
PMB-240-25-06-000707,"Yanti Sulastri U.","JUAL PAKAIAN",4200000,25,188200,935000,200000,134000,67000,1336000,0.3181,0,Lancar
PMB-240-25-06-000708,"Mia P.",KERAJINAN,3000000,50,67200,729000,156000,104000,52000,1041000,0.347,0,Lancar
PMB-240-25-06-000709,"Dewi Rahmawati U.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",10500000,25,470400,1257000,269000,180000,90000,1796000,0.171,0,Lancar
PMB-240-25-06-000710,"Tuti T.","JUAL ALAT RUMAH TANGGA",7900000,50,177000,1150000,246000,164000,82000,1642000,0.2078,0,Lancar
PMB-240-25-06-000711,"Rina Rosdiana V.","MESIN CUCI",12300000,25,551000,2505000,537000,358000,179000,3579000,0.291,0,Lancar
PMB-240-25-06-000712,"Kartika L.",WARUNGAN,3400000,25,152300,685000,147000,98000,49000,979000,0.2879,0,Lancar
PMB-240-25-06-000713,"Dewi Rahmawati O.",AIR,7100000,50,159000,964000,207000,138000,69000,1378000,0.1941,0,Lancar
PMB-240-25-06-000714,"Eka Wahyuni Z.","JUAL KUE",12300000,25,551000,1938000,415000,277000,138000,2768000,0.225,0,Lancar
PMB-240-25-06-000715,"Yulianti I.","JUAL JASA",10900000,25,488300,2411000,517000,344000,172000,3444000,0.316,0,Lancar
PMB-240-25-06-000716,"Maimunah J.","JUAL ALAT RUMAH TANGGA",7500000,50,168000,1365000,293000,195000,98000,1951000,0.2601,0,Lancar
PMB-240-25-06-000717,"Endang Sri V.","RENOVASI RUMAH",2900000,50,65000,745000,160000,106000,53000,1064000,0.3669,0,Lancar
PMB-240-25-06-000718,"Fitriani W.",KERAJINAN,7000000,25,313600,936000,201000,134000,67000,1338000,0.1911,0,Lancar
PMB-240-25-06-000719,"Tuti X.","JUAL IKAN DAN LAINNYA",5300000,50,118700,594000,127000,85000,42000,848000,0.16,0,Lancar
PMB-240-25-06-000720,"Ningsih Y.","MESIN CUCI",12100000,25,542100,2414000,517000,345000,172000,3448000,0.285,0,Lancar
PMB-240-25-06-000721,"Mia C.","TEMPAT USAHA",6400000,25,286700,1662000,356000,237000,119000,2374000,0.3709,0,Lancar
PMB-240-25-06-000722,"Yanti Sulastri B.","JUAL MAKANAN",11600000,50,259800,1283000,275000,183000,92000,1833000,0.158,0,Lancar
PMB-240-25-06-000723,"Mia M.",KERAJINAN,4000000,25,179200,834000,179000,119000,60000,1192000,0.298,0,Lancar
PMB-240-25-06-000724,"Aisyah O.","AIR DAN SANITASI",13400000,25,600300,3733000,800000,533000,267000,5333000,0.398,0,Lancar
PMB-240-25-06-000725,"Yeni Z.","RENOVASI RUMAH + SANITASI",12100000,25,542100,2388000,512000,341000,171000,3412000,0.282,0,Lancar
PMB-240-25-06-000726,"Susi Q.",ETALASE,11300000,25,506200,2136000,458000,305000,153000,3052000,0.2701,0,Lancar
PMB-240-25-06-000727,"Fitriani R.","JUAL KUE",6700000,25,300200,1581000,339000,226000,113000,2259000,0.3372,0,Lancar
PMB-240-25-06-000728,"Ratna Sari Z.","MESIN CUCI",10800000,25,483800,1784000,382000,255000,127000,2548000,0.2359,0,Lancar
PMB-240-25-06-000729,"Halimah U.","ALAT USAHA",8400000,25,376300,2234000,479000,319000,160000,3192000,0.38,0,Lancar
PMB-240-25-06-000730,"Aisyah R.","RENOVASI RUMAH + SANITASI",4500000,25,201600,825000,177000,118000,59000,1179000,0.262,0,Lancar
PMB-240-25-06-000731,"Tuti Y.",WARUNGAN,5300000,25,237400,1110000,238000,159000,79000,1586000,0.2992,0,Lancar
PMB-240-25-06-000732,"Endang Sri T.","MESIN CUCI",2500000,50,56000,671000,144000,96000,48000,959000,0.3836,0,Lancar
PMB-240-25-06-000733,"Fitriani J.","RENOVASI RUMAH + SANITASI",10500000,50,235200,1448000,310000,207000,103000,2068000,0.197,0,Lancar
PMB-240-25-06-000734,"Titin K.","JUAL MAKANAN",11400000,25,510700,2059000,441000,294000,147000,2941000,0.258,0,Lancar
PMB-240-25-06-000735,"Rosita K.",WARUNGAN,8400000,25,376300,1041000,223000,149000,74000,1487000,0.177,0,Lancar
PMB-240-25-06-000736,"Mia W.","LAIN LAIN INVESTASI",5100000,25,228500,1071000,230000,153000,77000,1531000,0.3002,0,Lancar
PMB-240-25-06-000737,"Sri Mulyani S.","JUAL SAYURAN",12700000,50,284500,3014000,646000,431000,215000,4306000,0.3391,0,Lancar
PMB-240-25-06-000738,"Lilis C.",AIR,7100000,50,159000,1108000,237000,158000,79000,1582000,0.2228,0,Lancar
PMB-240-25-06-000739,"Siti Jubaedah A.",PERTANIAN,11500000,25,515200,2061000,442000,294000,147000,2944000,0.256,0,Lancar
PMB-240-25-06-000740,"Fitriani R.",ETALASE,10100000,50,226200,2135000,458000,305000,153000,3051000,0.3021,0,Lancar
PMB-240-25-06-000741,"Endang Sri H.","JUAL MAKANAN",14800000,50,331500,2580000,553000,369000,184000,3686000,0.2491,0,Lancar
PMB-240-25-06-000742,"Rosita V.","RENOVASI RUMAH + SANITASI",13900000,25,622700,2929000,628000,418000,209000,4184000,0.301,0,Lancar
PMB-240-25-06-000743,"Mega Utami S.","JUAL MAKANAN",4100000,25,183700,1077000,231000,154000,77000,1539000,0.3754,0,Lancar
PMB-240-25-06-000744,"Fitriani R.","JUAL JASA",4600000,50,103000,889000,191000,127000,64000,1271000,0.2763,0,Lancar
PMB-240-25-06-000745,"Titin I.","AIR DAN SANITASI",9400000,50,210600,1889000,405000,270000,135000,2699000,0.2871,0,Lancar
PMB-240-25-06-000746,"Ika Pertiwi A.",AIR,11300000,25,506200,1622000,348000,232000,116000,2318000,0.2051,0,Lancar
PMB-240-25-06-000747,"Rina Rosdiana H.","SEPEDA LISTRIK",7600000,25,340500,1064000,228000,152000,76000,1520000,0.2,0,Lancar
PMB-240-25-06-000748,"Ratna Sari N.","TEMPAT USAHA",8900000,50,199400,1632000,350000,233000,117000,2332000,0.262,0,Lancar
PMB-240-25-06-000749,"Mia H.","JUAL JASA",10200000,50,228500,2192000,470000,313000,157000,3132000,0.3071,0,Lancar
